0 0 0 0 0 0 0 0 0 0 0 3725.79049 6 10 5 2
1 0 0 1 0 0 1 0 1 0 0 3972.814014 8 10 3 2
0 0 0 0 0 0 1 0 0 1 0 3875.708781 13 4 4 1
0 1 0 1 0 0 1 0 0 0 0 3743.422831 5 5 1 2
1 1 0 1 1 0 1 0 0 1 0 2170.443595 6 6 5 2
0 1 0 0 1 0 0 0 0 0 0 2926.610775 6 7 5 2
0 0 0 1 0 0 1 0 0 1 1 3594.843237 9 6 5 2
1 1 1 1 1 1 1 1 1 1 0 2029.241126 7 4 7 2
1 1 1 1 0 0 1 1 0 0 0 2960.927474 8 7 3 2
1 1 0 1 1 1 1 0 0 1 0 2934.923937 6 12 2 2
1 0 0 1 0 0 0 0 0 1 1 3948.359265 12 5 1 1
0 0 0 0 0 0 0 0 0 1 0 4974.327543 12 1 3 1
0 0 0 0 0 0 0 0 0 0 0 6739.142978 12 6 1 1
1 0 0 0 0 0 0 0 0 0 0 6715.892527 13 4 2 1
0 0 0 0 0 0 1 0 0 0 0 2867.750179 6 6 6 2
1 1 1 1 0 1 1 1 0 0 0 2337.822968 8 11 9 2
0 0 0 0 0 0 0 0 0 1 1 7783.728523 10 4 2 1
1 1 1 1 1 0 1 1 1 0 1 3968.338999 11 8 2 2
1 1 0 0 0 0 0 0 0 0 0 3760.052709 7 8 6 2
0 0 0 0 0 0 0 0 0 0 0 4611.532574 6 3 4 2
0 0 0 1 0 0 0 0 0 0 0 6531.920098 11 2 1 1
0 1 0 1 1 0 1 1 0 1 0 2781.938309 8 5 3 2
1 0 0 0 1 0 1 1 1 0 0 2676.649379 9 9 5 2
1 0 0 1 1 0 1 0 1 1 1 3358.786485 7 13 3 2
0 0 0 0 0 0 0 0 0 0 0 6268.762461 11 4 2 1
1 0 1 1 1 0 0 0 0 0 0 2693.462678 10 6 4 2
0 0 0 0 0 0 0 0 0 0 0 7168.656964 11 4 1 1
0 0 0 0 0 0 0 0 0 1 0 8984.875073 8 5 4 1
1 1 0 1 0 0 1 1 1 0 0 4113.713978 6 10 4 2
1 1 0 1 1 1 1 0 0 0 0 2562.289215 6 6 4 2
0 0 0 0 0 0 0 0 0 1 1 1920.352867 5 6 5 2
1 0 1 1 0 0 1 0 0 0 1 4113.178891 12 5 4 1
0 1 1 1 0 0 1 0 0 1 0 3937.654748 9 11 5 2
1 0 0 1 0 0 0 0 0 0 0 2029.206258 3 5 5 2
1 1 0 1 0 0 1 1 1 0 0 1796.666869 5 9 3 2
1 1 1 1 1 1 1 1 1 0 1 2190.550659 5 10 2 2
1 1 1 1 1 1 1 1 1 0 1 2542.697082 10 7 4 2
0 0 0 1 1 0 0 1 0 0 0 3739.878161 12 3 3 1
0 0 0 0 0 0 0 0 0 0 0 1897.846617 6 9 3 2
1 1 1 1 1 0 1 1 1 1 0 3718.694792 8 9 5 2
0 0 0 0 0 0 1 1 0 0 1 1813.483361 9 5 3 2
1 0 0 0 0 0 0 0 0 1 0 3058.499304 8 9 7 2
1 1 0 1 0 0 1 1 1 0 1 2452.913395 10 9 6 2
1 0 1 1 1 0 0 0 0 1 0 3653.307028 4 6 9 2
1 0 1 1 1 0 1 0 0 1 0 2441.911245 6 2 3 2
1 1 1 1 0 0 1 1 0 0 1 1366.677844 8 9 4 2
0 0 0 0 0 0 0 0 0 0 0 7822.762568 12 4 3 1
1 0 0 0 0 0 0 0 0 0 0 3134.990106 8 8 7 2
1 1 1 1 1 1 1 1 1 0 0 3688.011053 6 7 2 2
0 0 0 0 0 0 0 0 0 0 0 6127.628978 10 1 3 1
0 0 0 0 0 0 0 0 0 1 1 7577.070634 11 5 2 1
1 1 1 1 1 1 1 1 1 0 1 2173.196408 7 11 5 2
1 1 1 0 0 0 1 0 0 0 0 3553.221184 4 7 4 2
1 0 0 1 0 0 1 0 0 0 0 3105.234114 10 11 1 2
0 0 0 1 1 0 1 1 1 1 0 3408.978001 11 8 3 2
1 1 1 1 1 1 0 0 0 1 0 2352.631475 10 10 5 2
1 0 0 1 0 0 0 0 0 0 1 3638.300837 7 3 3 2
1 0 0 0 0 0 1 1 1 0 0 6873.821405 8 3 4 1
1 0 1 0 0 0 1 1 1 0 1 3053.685325 10 9 6 2
1 0 0 0 0 0 0 0 0 0 0 5080.433173 17 4 2 1
0 0 0 0 0 0 0 0 0 0 0 5399.503534 10 4 3 1
0 0 0 0 0 0 0 0 0 0 1 2888.827155 5 4 7 2
0 0 0 0 0 0 0 0 0 0 0 7949.263026 14 4 3 1
0 0 0 0 0 0 0 1 0 0 0 5304.817986 8 6 3 2
1 0 0 1 1 1 0 0 0 0 0 2356.802323 10 3 2 2
1 1 1 0 0 0 1 0 0 0 1 4400.317858 10 4 5 2
0 0 0 0 0 0 0 0 0 0 1 2933.349628 9 8 5 2
1 1 0 1 0 0 0 0 0 1 0 2707.508346 7 10 1 2
1 1 1 1 1 1 1 1 1 1 0 2083.50268 6 6 7 2
0 0 0 0 0 0 0 0 0 1 0 1829.109332 4 3 2 2
1 0 0 1 1 0 1 0 0 0 0 2353.166802 10 9 2 2
1 1 1 1 1 1 1 1 0 0 0 2678.387436 9 10 5 2
1 1 0 1 0 0 0 1 0 1 0 4154.382374 9 7 4 2
0 0 0 0 0 0 0 0 0 0 0 4227.651252 11 7 1 2
1 1 1 1 1 0 1 1 1 1 0 3038.735851 6 8 5 2
0 0 0 0 1 0 0 0 0 0 0 6030.710333 13 7 2 1
0 0 0 1 1 0 1 0 0 0 0 2728.11047 5 4 5 2
1 1 0 0 0 0 1 0 0 1 1 2306.009449 8 11 2 2
0 0 0 0 0 0 0 0 0 1 1 4953.441927 10 1 3 1
0 0 0 0 0 0 1 0 0 0 1 7388.416982 13 6 2 1
0 0 0 0 0 0 0 0 0 1 0 6639.699732 12 4 1 1
1 0 0 1 0 0 0 0 0 0 1 3903.349909 9 10 3 2
1 0 0 0 0 0 0 0 0 1 0 2313.092677 6 11 1 2
1 0 0 1 0 0 1 1 1 0 0 3261.756651 9 16 1 2
0 0 0 0 0 0 0 0 0 0 0 4010.958761 7 4 5 2
0 0 0 0 0 0 0 0 0 1 0 8089.154281 12 3 3 1
1 1 0 1 1 0 1 0 0 0 1 3877.689075 6 10 4 2
1 1 0 1 1 1 1 1 1 1 1 1193.968305 8 11 3 2
1 0 0 0 0 0 0 0 0 0 0 4725.482185 13 4 1 1
0 0 0 0 0 0 0 0 0 0 0 3032.002376 5 7 6 2
0 0 0 0 0 0 1 0 0 1 0 2854.107801 9 3 3 2
1 1 0 1 0 0 0 0 0 0 0 2363.862322 10 9 1 2
0 0 1 0 0 0 1 0 0 0 0 3541.894286 10 4 2 1
1 1 1 0 1 0 0 0 0 1 0 4880.802785 7 5 2 2
1 0 0 1 1 1 1 1 1 0 1 4007.104879 10 6 1 2
1 1 0 1 1 1 1 1 1 0 0 3985.425026 7 4 1 2
0 0 0 0 0 0 0 0 0 0 0 6807.825206 11 4 3 1
0 0 0 0 0 0 1 0 0 0 0 2758.323831 10 10 4 2
1 1 0 1 1 1 1 1 0 1 0 2899.287379 6 7 3 2
1 0 1 0 0 0 1 1 1 1 0 4300.1201 6 7 6 2
1 1 1 1 1 0 1 1 1 0 0 2014.493009 7 5 2 2
0 0 0 1 0 0 1 0 0 0 0 3679.804432 8 11 3 2
0 0 0 0 0 0 0 0 0 0 1 5434.299472 12 6 3 1
1 1 0 1 0 0 1 0 0 0 1 5488.034264 11 5 1 1
1 1 1 1 1 1 1 1 0 1 0 2966.335152 7 4 1 2
1 0 0 1 0 0 1 0 0 1 1 4712.468728 10 5 3 1
1 1 1 1 1 1 1 1 1 0 0 2975.437385 8 6 5 2
1 1 1 1 1 0 0 0 0 0 1 2661.134419 10 3 7 2
0 0 0 1 0 1 1 0 0 0 1 2263.569392 9 6 2 2
0 0 0 0 0 0 0 0 0 1 1 4585.582645 11 5 1 1
0 0 0 0 0 0 0 0 0 1 0 4529.055363 10 0 3 1
1 0 0 0 0 0 1 1 0 1 0 1674.749713 10 7 1 2
0 0 0 0 0 0 0 0 0 0 0 3785.457968 10 11 4 2
0 0 0 1 1 0 0 0 0 0 0 8592.394893 10 5 2 1
0 0 0 0 0 0 0 0 0 0 0 6198.584184 9 5 2 1
0 0 0 1 0 0 1 1 0 0 1 3386.750404 12 13 4 2
0 0 0 1 0 0 1 1 0 1 1 3974.154224 8 8 4 2
1 1 1 1 1 1 1 1 0 0 1 4015.27694 7 5 4 2
0 0 0 0 0 0 0 0 0 0 0 3426.173689 11 3 3 2
1 0 0 1 0 0 1 1 0 0 0 3776.249256 10 8 3 2
1 1 0 1 1 0 1 1 1 0 1 2009.353943 8 7 6 2
0 0 0 0 0 0 0 0 0 0 0 8501.609877 10 5 4 1
0 0 0 1 0 0 1 0 0 0 0 3068.025341 9 10 2 2
1 1 0 0 0 0 0 0 0 1 0 4656.08706 14 6 2 1
1 0 1 1 1 1 1 0 0 0 0 2696.812054 7 10 2 2
1 0 0 1 0 0 1 0 0 0 1 4553.864124 6 5 4 2
1 0 0 0 0 0 0 0 0 0 0 5298.12562 8 4 5 1
0 0 0 0 0 0 0 0 0 0 0 3719.435328 11 3 1 1
0 0 0 1 1 0 0 0 0 0 1 2639.493145 11 9 4 2
1 1 0 1 1 1 1 0 0 0 0 3112.953004 7 9 3 2
0 0 0 0 0 0 0 0 0 0 1 5700.939392 13 2 2 1
1 1 0 1 0 0 1 1 1 0 1 5974.594483 10 3 1 1
1 1 0 1 0 0 0 0 0 1 0 1911.31311 7 7 1 2
1 1 0 1 1 0 1 1 1 1 1 2858.019407 9 5 1 2
1 0 0 0 0 0 1 1 0 0 1 4704.442616 9 2 4 1
1 1 1 0 1 0 1 0 0 0 0 6189.029733 10 0 2 1
1 0 0 0 0 0 0 0 0 1 1 9361.725211 11 2 2 1
0 0 0 0 0 0 0 0 0 0 0 3464.748652 11 4 3 1
1 1 0 1 0 0 0 0 0 0 1 7234.299215 11 6 4 1
0 0 0 1 0 0 1 0 0 1 1 440.91189 10 7 6 2
1 0 0 1 0 0 0 0 0 1 0 3832.041415 11 4 1 1
0 0 0 0 0 0 0 0 0 0 0 3747.7379 8 6 2 2
0 0 0 0 0 0 0 0 0 0 0 5866.070916 11 4 2 1
0 0 0 0 0 0 0 0 0 0 1 5444.418794 14 5 1 1
1 0 0 1 1 0 1 1 0 0 0 1579.343115 9 6 1 2
1 1 0 1 0 0 1 0 0 0 1 2470.908893 9 10 3 2
1 0 0 0 0 0 0 0 0 0 0 5399.361309 6 1 2 2
0 0 0 0 0 0 0 0 0 1 0 2378.223331 4 6 5 2
1 0 0 0 0 0 1 1 0 1 1 1290.562188 4 8 4 2
0 0 0 0 0 0 1 0 0 0 1 2146.345423 5 11 4 2
0 0 0 1 0 0 0 0 0 0 0 3641.260241 7 2 8 2
1 1 1 1 0 0 1 0 0 0 0 4019.399886 9 5 4 2
0 0 0 0 0 0 0 0 0 0 0 8202.273334 9 6 1 1
1 0 0 0 0 0 0 0 0 0 1 5337.888 10 6 4 1
1 0 0 0 1 0 0 0 0 0 0 2137.989608 8 8 5 2
0 0 0 0 0 0 1 0 0 1 0 4902.498239 8 6 4 1
1 1 0 1 1 0 1 1 1 1 1 3468.603352 7 7 7 2
0 0 0 0 0 0 0 0 0 0 1 5950.448788 9 5 2 1
1 1 0 1 0 0 0 0 0 1 0 3183.098266 9 3 2 2
0 0 0 0 0 0 0 0 0 0 0 4534.182602 11 2 5 1
1 1 0 1 0 0 0 0 0 1 0 3605.965075 9 7 4 2
1 1 1 1 1 0 1 0 0 1 1 3160.935092 7 6 3 2
1 1 0 1 1 0 1 1 0 0 1 2009.290757 10 10 4 2
0 0 0 0 0 0 0 0 0 0 0 7093.149048 16 3 1 1
0 0 0 0 0 0 0 0 0 0 0 8460.970173 13 6 3 1
0 0 0 0 0 0 0 0 0 0 0 7581.293437 11 2 3 1
1 1 0 0 0 0 0 1 0 1 1 3756.791464 11 1 4 1
1 1 0 1 1 0 1 0 0 1 1 2371.941921 12 6 5 2
1 1 1 1 1 1 1 1 1 0 0 2222.69591 11 2 5 2
0 0 0 0 0 0 0 0 0 0 0 5969.357559 9 6 2 1
1 1 0 0 0 0 0 0 0 0 0 3968.525419 2 4 2 2
0 0 0 1 0 0 0 0 0 1 0 6184.156919 12 6 1 1
0 0 0 0 0 0 0 0 0 0 1 5005.850028 9 4 3 1
0 0 0 1 0 0 0 0 0 1 1 5127.336415 14 6 3 1
1 1 1 1 0 1 0 0 1 1 0 1888.529675 7 9 3 2
1 0 0 1 1 0 0 0 0 0 0 5484.362211 9 4 1 1
1 0 0 1 0 0 0 0 0 0 0 4748.548768 11 5 4 1
0 0 0 0 0 0 1 1 1 0 0 2720.701219 6 6 4 2
1 1 1 1 1 0 1 0 0 1 1 3140.878723 10 8 1 2
1 0 0 1 0 0 0 0 0 1 0 4615.466271 11 13 6 2
0 0 0 0 0 0 0 0 0 0 1 7538.542222 6 5 2 1
1 1 1 1 1 1 1 1 1 1 1 2128.772256 8 4 1 2
0 0 0 1 0 0 0 0 0 1 0 6353.451801 8 5 2 1
1 1 0 1 1 0 1 1 1 1 1 3931.03334 10 10 6 2
0 0 0 1 0 0 1 0 1 1 1 3074.25991 5 5 6 2
0 0 0 0 0 0 0 0 0 1 0 3158.665074 9 0 3 2
1 0 0 0 0 0 0 0 0 0 0 3684.022755 9 7 1 2
0 0 0 0 0 0 0 0 0 0 0 5934.428922 8 4 1 1
0 0 0 0 0 0 0 0 0 0 1 6635.150158 12 5 1 1
0 0 0 1 1 0 1 0 0 0 1 3583.005754 10 6 2 2
1 1 1 0 0 0 1 1 0 0 0 2448.172636 8 8 7 2
0 0 0 0 0 0 0 0 0 1 0 6658.450079 10 6 2 1
0 0 0 0 0 0 0 0 0 0 0 4728.545038 15 3 1 1
1 0 0 1 1 1 1 1 1 0 0 5019.315708 8 3 4 1
0 0 0 1 1 0 1 1 0 0 0 2564.628956 9 4 4 2
1 1 0 0 0 0 1 0 0 0 0 4162.295347 7 7 2 2
0 0 0 0 0 0 0 0 0 0 0 7731.416737 8 4 3 1
1 0 0 1 0 0 0 0 0 0 1 3315.424314 12 8 2 2
1 1 0 1 0 0 0 0 0 0 0 4597.051629 8 6 3 2
